date,state_id,doses_administered_cumulative
2022-09-11,3,3735273
2022-09-11,4,2973831
2022-09-11,5,1122269
2022-09-11,6,2698955
2022-09-11,7,1565555
2022-09-11,8,804525
2022-09-11,9,4092984
2022-09-12,1,696057
2022-09-12,2,1132787
2022-09-12,3,3736821
2022-09-12,4,2974888
2022-09-12,5,1122596
2022-09-12,6,2699593
2022-09-12,7,1565685
2022-09-12,8,804565
2022-09-12,9,4094787
2022-09-13,1,696617
2022-09-13,2,1133188
2022-09-13,3,3738924
2022-09-13,4,2976413
2022-09-13,5,1123127
2022-09-13,6,2701758
2022-09-13,7,1566142
2022-09-13,8,804851
2022-09-13,9,4096671
2022-09-14,1,697066
2022-09-14,2,1133752
2022-09-14,3,3741535
2022-09-14,4,2978353
2022-09-14,5,1123926
2022-09-14,6,2703416
2022-09-14,7,1567094
2022-09-14,8,805434
2022-09-14,9,4098519
2022-09-15,1,697623
2022-09-15,2,1134238
2022-09-15,3,3743384
2022-09-15,4,2980409
2022-09-15,5,1124490
2022-09-15,6,2705333
2022-09-15,7,1567932
2022-09-15,8,805819
2022-09-15,9,4100351
2022-09-16,1,698213
2022-09-16,2,1135063
2022-09-16,3,3746182
2022-09-16,4,2982810
2022-09-16,5,1124957
2022-09-16,6,2707113
2022-09-16,7,1568817
2022-09-16,8,806265
2022-09-16,9,4102673
2022-09-17,1,698485
2022-09-17,2,1135276
2022-09-17,3,3747445
2022-09-17,4,2983309
2022-09-17,5,1125148
2022-09-17,6,2707179
2022-09-17,7,1569884
2022-09-17,8,806272
2022-09-17,9,4104132
2022-09-18,1,698487
2022-09-18,2,1135407
2022-09-18,3,3747502
2022-09-18,4,2983332
2022-09-18,5,1125220
2022-09-18,6,2707187
2022-09-18,7,1570013
2022-09-18,8,806275
2022-09-18,9,4104788
2022-09-19,1,698667
2022-09-19,2,1135593
2022-09-19,3,3749097
2022-09-19,4,2984520
2022-09-19,5,1125636
2022-09-19,6,2707725
2022-09-19,7,1570145
2022-09-19,8,806459
2022-09-19,9,4106617
2022-09-20,1,699175
2022-09-20,2,1136008
2022-09-20,3,3751066
2022-09-20,4,2986061
2022-09-20,5,1126301
2022-09-20,6,2710039
2022-09-20,7,1570680
2022-09-20,8,807137
2022-09-20,9,4108986
2022-09-21,1,699425
2022-09-21,2,1136690
2022-09-21,3,3753347
2022-09-21,4,2988244
2022-09-21,5,1126866
2022-09-21,6,2711706
2022-09-21,7,1571833
2022-09-21,8,807516
2022-09-21,9,4111079
2022-09-22,1,699709
2022-09-22,2,1137416
2022-09-22,3,3754885
2022-09-22,4,2990094
2022-09-22,5,1127411
2022-09-22,6,2713765
2022-09-22,7,1573134
2022-09-22,8,807889
2022-09-22,9,4112787
2022-09-23,1,700242
2022-09-23,2,1138081
2022-09-23,3,3757065
2022-09-23,4,2992243
2022-09-23,5,1127879
2022-09-23,6,2715784
2022-09-23,7,1573931
2022-09-23,8,808122
2022-09-23,9,4114490
2022-09-24,1,700446
2022-09-24,2,1138202
2022-09-24,3,3758934
2022-09-24,4,2993515
2022-09-24,5,1128094
2022-09-24,6,2715861
2022-09-24,7,1574687
2022-09-24,8,808126
2022-09-24,9,4115362
2022-09-25,1,700448
2022-09-25,2,1138441
2022-09-25,3,3758962
2022-09-25,4,2993543
2022-09-25,5,1128177
2022-09-25,6,2715893
2022-09-25,7,1574693
2022-09-25,8,808133
2022-09-25,9,4115680
2022-09-26,1,700780
2022-09-26,2,1138587
2022-09-26,3,3760267
2022-09-26,4,2994762
2022-09-26,5,1128644
2022-09-26,6,2716462
2022-09-26,7,1575042
2022-09-26,8,808188
2022-09-26,9,4116973
2022-09-27,1,701373
2022-09-27,2,1139007
2022-09-27,3,3762550
2022-09-27,4,2996744
2022-09-27,5,1129363
2022-09-27,6,2718254
2022-09-27,7,1575513
2022-09-27,8,808448
2022-09-27,9,4120061
2022-09-28,1,701729
2022-09-28,2,1139738
2022-09-28,3,3767077
2022-09-28,4,2999327
2022-09-28,5,1130316
2022-09-28,6,2719587
2022-09-28,7,1576853
2022-09-28,8,809245
2022-09-28,9,4123807
2022-09-29,1,702302
2022-09-29,2,1140392
2022-09-29,3,3769812
2022-09-29,4,3002823
2022-09-29,5,1131022
2022-09-29,6,2721677
2022-09-29,7,1578257
2022-09-29,8,809932
2022-09-29,9,4127836
2022-09-30,1,703184
2022-09-30,2,1142352
2022-09-30,3,3775245
2022-09-30,4,3007921
2022-09-30,5,1131859
2022-09-30,6,2725512
2022-09-30,7,1579965
2022-09-30,8,810951
2022-09-30,9,4131809
2022-10-01,1,703610
2022-10-01,2,1142873
2022-10-01,3,3778034
2022-10-01,4,3009621
2022-10-01,5,1132219
2022-10-01,6,2725602
2022-10-01,7,1581292
2022-10-01,8,811007
2022-10-01,9,4134223
2022-10-02,1,703626
2022-10-02,2,1142947
2022-10-02,3,3778215
2022-10-02,4,3009654
2022-10-02,5,1132316
2022-10-02,6,2725626
2022-10-02,7,1581305
2022-10-02,8,811007
2022-10-02,9,4135376
2022-10-03,1,703949
2022-10-03,2,1143345
2022-10-03,3,3780889
2022-10-03,4,3011522
2022-10-03,5,1132938
2022-10-03,6,2726435
2022-10-03,7,1581555
2022-10-03,8,811177
2022-10-03,9,4138436
2022-10-04,1,704513
2022-10-04,2,1143894
2022-10-04,3,3784009
2022-10-04,4,3014487
2022-10-04,5,1134026
2022-10-04,6,2730853
2022-10-04,7,1582828
2022-10-04,8,812213
2022-10-04,9,4142326
2022-10-05,1,704991
2022-10-05,2,1145167
2022-10-05,3,3789192
2022-10-05,4,3017902
2022-10-05,5,1135371
2022-10-05,6,2733249
2022-10-05,7,1584943
2022-10-05,8,813254
2022-10-05,9,4146263
2022-10-06,1,705548
2022-10-06,2,1146083
2022-10-06,3,3792337
2022-10-06,4,3022380
2022-10-06,5,1136460
2022-10-06,6,2737690
2022-10-06,7,1586745
2022-10-06,8,813871
2022-10-06,9,4150479
2022-10-07,1,706744
2022-10-07,2,1148460
2022-10-07,3,3798388
2022-10-07,4,3027231
2022-10-07,5,1137522
2022-10-07,6,2743120
2022-10-07,7,1588372
2022-10-07,8,814755
2022-10-07,9,4155305
2022-10-08,1,707351
2022-10-08,2,1149314
2022-10-08,3,3801051
2022-10-08,4,3028756
2022-10-08,5,1137962
2022-10-08,6,2743289
2022-10-08,7,1589182
2022-10-08,8,814764
2022-10-08,9,4157858
2022-10-09,1,707359
2022-10-09,2,1149319
2022-10-09,3,3801241
2022-10-09,4,3028798
2022-10-09,5,1138075
2022-10-09,6,2743306
2022-10-09,7,1589284
2022-10-09,8,814778
2022-10-09,9,4159040
2022-10-10,1,707649
2022-10-10,2,1149725
2022-10-10,3,3804485
2022-10-10,4,3030988
2022-10-10,5,1138989
2022-10-10,6,2744447
2022-10-10,7,1589882
2022-10-10,8,815584
2022-10-10,9,4162611
2022-10-11,1,708374
2022-10-11,2,1150657
2022-10-11,3,3808186
2022-10-11,4,3033834
2022-10-11,5,1140299
2022-10-11,6,2749918
2022-10-11,7,1590889
2022-10-11,8,816457
2022-10-11,9,4166889
2022-10-12,1,708874
2022-10-12,2,1152059
2022-10-12,3,3814019
2022-10-12,4,3037399
2022-10-12,5,1142061
2022-10-12,6,2752536
2022-10-12,7,1592771
2022-10-12,8,817256
2022-10-12,9,4171402
2022-10-13,1,709387
2022-10-13,2,1153418
2022-10-13,3,3817588
2022-10-13,4,3041511
2022-10-13,5,1143238
2022-10-13,6,2757280
2022-10-13,7,1594794
2022-10-13,8,818042
2022-10-13,9,4176159
2022-10-14,1,710780
2022-10-14,2,1155944
2022-10-14,3,3823933
2022-10-14,4,3046877
2022-10-14,5,1144394
2022-10-14,6,2762176
2022-10-14,7,1596782
2022-10-14,8,818533
2022-10-14,9,4181089
2022-10-15,1,711550
2022-10-15,2,1156958
2022-10-15,3,3826776
2022-10-15,4,3048355
2022-10-15,5,1144830
2022-10-15,6,2762329
2022-10-15,7,1597949
2022-10-15,8,818554
2022-10-15,9,4183937
2022-10-16,1,711560
2022-10-16,2,1156973
2022-10-16,3,3826970
2022-10-16,4,3048379
2022-10-16,5,1144913
2022-10-16,6,2762341
2022-10-16,7,1597970
2022-10-16,8,818562
2022-10-16,9,4184962
2022-10-17,1,712010
2022-10-17,2,1157488
2022-10-17,3,3830363
2022-10-17,4,3050293
2022-10-17,5,1145766
2022-10-17,6,2763738
2022-10-17,7,1598708
2022-10-17,8,818793
2022-10-17,9,4188440
2022-10-18,1,712939
2022-10-18,2,1158300
2022-10-18,3,3834338
2022-10-18,4,3053009
2022-10-18,5,1146955
2022-10-18,6,2768172
2022-10-18,7,1599725
2022-10-18,8,819734
2022-10-18,9,4192535
2022-10-19,1,713663
2022-10-19,2,1159674
2022-10-19,3,3840124
2022-10-19,4,3056620
2022-10-19,5,1148671
2022-10-19,6,2771231
2022-10-19,7,1602195
2022-10-19,8,820925
2022-10-19,9,4196716
2022-10-20,1,714517
2022-10-20,2,1160873
2022-10-20,3,3844220
2022-10-20,4,3060671
2022-10-20,5,1149836
2022-10-20,6,2775697
2022-10-20,7,1604651
2022-10-20,8,822177
2022-10-20,9,4201138
2022-10-21,1,715788
2022-10-21,2,1163761
2022-10-21,3,3849479
2022-10-21,4,3065337
2022-10-21,5,1150855
2022-10-21,6,2779801
2022-10-21,7,1606774
2022-10-21,8,823454
2022-10-21,9,4205357
2022-10-22,1,716398
2022-10-22,2,1164591
2022-10-22,3,3852314
2022-10-22,4,3066713
2022-10-22,5,1151292
2022-10-22,6,2779943
2022-10-22,7,1607659
2022-10-22,8,823473
2022-10-22,9,4207680
2022-10-23,1,716416
2022-10-23,2,1164654
2022-10-23,3,3852462
2022-10-23,4,3066721
2022-10-23,5,1151350
2022-10-23,6,2779953
2022-10-23,7,1607664
2022-10-23,8,823483
2022-10-23,9,4208490
2022-10-24,1,716942
2022-10-24,2,1165129
2022-10-24,3,3855113
2022-10-24,4,3068464
2022-10-24,5,1152271
2022-10-24,6,2780956
2022-10-24,7,1608283
2022-10-24,8,824449
2022-10-24,9,4211671
2022-10-25,1,717501
2022-10-25,2,1165996
2022-10-25,3,3858381
2022-10-25,4,3070969
2022-10-25,5,1153710
2022-10-25,6,2784207
2022-10-25,7,1609184
2022-10-25,8,825497
2022-10-25,9,4215273
2022-10-26,1,717518
2022-10-26,2,1166055
2022-10-26,3,3859820
2022-10-26,4,3071293
2022-10-26,5,1153891
2022-10-26,6,2784244
2022-10-26,7,1609498
2022-10-26,8,825544
2022-10-26,9,4216191
2022-10-27,1,717922
2022-10-27,2,1166777
2022-10-27,3,3862238
2022-10-27,4,3073395
2022-10-27,5,1154545
2022-10-27,6,2786620
2022-10-27,7,1610885
2022-10-27,8,825944
2022-10-27,9,4219346
2022-10-28,1,718755
2022-10-28,2,1168550
2022-10-28,3,3866277
2022-10-28,4,3076225
2022-10-28,5,1155221
2022-10-28,6,2789118
2022-10-28,7,1611998
2022-10-28,8,826717
2022-10-28,9,4222524
2022-10-29,1,719288
2022-10-29,2,1169265
2022-10-29,3,3868382
2022-10-29,4,3077140
2022-10-29,5,1155453
2022-10-29,6,2789180
2022-10-29,7,1612354
2022-10-29,8,826724
2022-10-29,9,4224104
2022-10-30,1,719291
2022-10-30,2,1169267
2022-10-30,3,3868514
2022-10-30,4,3077161
2022-10-30,5,1155493
2022-10-30,6,2789193
2022-10-30,7,1612363
2022-10-30,8,826729
2022-10-30,9,4224672
2022-10-31,1,719390
2022-10-31,2,1169497
2022-10-31,3,3870044
2022-10-31,4,3077958
2022-10-31,5,1155909
2022-10-31,6,2789562
2022-10-31,7,1612693
2022-10-31,8,826800
2022-10-31,9,4226914
2022-11-01,1,719472
2022-11-01,2,1169499
2022-11-01,3,3870644
2022-11-01,4,3078023
2022-11-01,5,1155915
2022-11-01,6,2790350
2022-11-01,7,1612739
2022-11-01,8,826804
2022-11-01,9,4227473
2022-11-02,1,719877
2022-11-02,2,1170286
2022-11-02,3,3874137
2022-11-02,4,3079903
2022-11-02,5,1157097
2022-11-02,6,2791902
2022-11-02,7,1613882
2022-11-02,8,827562
2022-11-02,9,4230589
2022-11-03,1,720448
2022-11-03,2,1171614
2022-11-03,3,3876995
2022-11-03,4,3083008
2022-11-03,5,1158203
2022-11-03,6,2795731
2022-11-03,7,1615459
2022-11-03,8,828284
2022-11-03,9,4233966
2022-11-04,1,721566
2022-11-04,2,1173657
2022-11-04,3,3881538
2022-11-04,4,3087237
2022-11-04,5,1159343
2022-11-04,6,2799114
2022-11-04,7,1617039
2022-11-04,8,828967
2022-11-04,9,4237330
2022-11-05,1,722089
2022-11-05,2,1174291
2022-11-05,3,3883512
2022-11-05,4,3088492
2022-11-05,5,1159642
2022-11-05,6,2799200
2022-11-05,7,1617466
2022-11-05,8,828984
2022-11-05,9,4239380
2022-11-06,1,722098
2022-11-06,2,1174332
2022-11-06,3,3883640
2022-11-06,4,3088504
2022-11-06,5,1159707
2022-11-06,6,2799206
2022-11-06,7,1617470
2022-11-06,8,828988
2022-11-06,9,4240144
2022-11-07,1,722566
2022-11-07,2,1174741
2022-11-07,3,3886220
2022-11-07,4,3089928
2022-11-07,5,1160503
2022-11-07,6,2800180
2022-11-07,7,1617924
2022-11-07,8,829213
2022-11-07,9,4242771
2022-11-08,1,723265
2022-11-08,2,1175627
2022-11-08,3,3889458
2022-11-08,4,3092146
2022-11-08,5,1161633
2022-11-08,6,2803553
2022-11-08,7,1618838
2022-11-08,8,829837
2022-11-08,9,4245829
2022-11-09,1,723736
2022-11-09,2,1176766
2022-11-09,3,3893583
2022-11-09,4,3094564
2022-11-09,5,1163042
2022-11-09,6,2805788
2022-11-09,7,1620212
2022-11-09,8,830600
2022-11-09,9,4248797
2022-11-10,1,724194
2022-11-10,2,1177894
2022-11-10,3,3896374
2022-11-10,4,3097521
2022-11-10,5,1164088
2022-11-10,6,2808845
2022-11-10,7,1621812
2022-11-10,8,831391
2022-11-10,9,4251879
